SR,openalex_work_id,AuthorID,AuthorOrder,CorrespondingAuthor,OpenAlexAuthorID,PersonID
"RITZ W, 2019, J RES INTERACT MARK",https://openalex.org/W2942500955,ORCID:0000-0001-8394-9921,2.0,False,https://openalex.org/A5101554851,ORCID:0000-0001-8394-9921
"RITZ W, 2019, J RES INTERACT MARK",https://openalex.org/W2942500955,OA:A5041810550,3.0,False,https://openalex.org/A5041810550,OA:A5041810550
"RIDDLE L, 2011, INT BUS REV",https://openalex.org/W1981761898,OA:A5031717251,1.0,False,https://openalex.org/A5031717251,OA:A5031717251
"RIDDLE L, 2011, INT BUS REV",https://openalex.org/W1981761898,ORCID:0000-0003-0887-0863,2.0,False,https://openalex.org/A5077185063,ORCID:0000-0003-0887-0863
"RIDDER HG, 2017, BUSINESS RES",https://openalex.org/W2588457420,OA:A5112253034,1.0,False,https://openalex.org/A5112253034,OA:A5112253034
"BOONCHOO P, 2013, J RES MARK ENTREP",https://openalex.org/W2012694251,ORCID:0000-0001-8140-9307,2.0,False,https://openalex.org/A5057021276,ORCID:0000-0001-8140-9307
"RETTIE R, 2008, QUAL MARK RES",https://openalex.org/W2092423267,OA:A5014269277,3.0,False,https://openalex.org/A5014269277,OA:A5014269277
"RETTIE R, 2008, QUAL MARK RES",https://openalex.org/W2092423267,OA:A5062465473,4.0,False,https://openalex.org/A5062465473,OA:A5062465473
"BOONCHOO P, 2013, J RES MARK ENTREP",https://openalex.org/W2012694251,ORCID:0000-0003-1671-5521,3.0,False,https://openalex.org/A5073486510,ORCID:0000-0003-1671-5521
"MOST F, 2018, J RES MARK ENTREP",https://openalex.org/W2855951460,OA:A5047671840,3.0,False,https://openalex.org/A5047671840,OA:A5047671840
"SALIH ES, 2024, J DEV ENTREP",https://openalex.org/W4406176311,ORCID:0009-0006-9812-0407,1.0,False,https://openalex.org/A5107108876,ORCID:0009-0006-9812-0407
"SALIH ES, 2024, J DEV ENTREP",https://openalex.org/W4406176311,ORCID:0009-0003-9263-8297,2.0,False,https://openalex.org/A5036440989,ORCID:0009-0003-9263-8297
"CAPELI CMD, 2025, J SMALL BUS ENTERP D",https://openalex.org/W4403853469,OA:A5114439571,1.0,False,https://openalex.org/A5114439571,OA:A5114439571
"RENTSCHLER R, 2012, ARTS MARKETING",https://openalex.org/W2031095347,ORCID:0000-0002-8014-0104,2.0,False,https://openalex.org/A5013781248,ORCID:0000-0002-8014-0104
"RENTON M, 2019, J MACROMARKETING",https://openalex.org/W2990249379,ORCID:0000-0002-1119-7465,2.0,False,https://openalex.org/A5067829759,ORCID:0000-0002-1119-7465
"TIAN HY, 2025, J COMPETITIVENESS",https://openalex.org/W4410866322,ORCID:0000-0002-0242-9156,1.0,False,,ORCID:0000-0002-0242-9156
"TIAN HY, 2025, J COMPETITIVENESS",https://openalex.org/W4410866322,NAME:IQBAL_SHUJA,3.0,False,,ORCID:0000-0001-6595-9288
"REN SC, 2015, INT BUS REV",https://openalex.org/W2084140542,ORCID:0000-0001-7721-5040,1.0,False,https://openalex.org/A5083094170,ORCID:0000-0001-7721-5040
"REN SC, 2015, INT BUS REV",https://openalex.org/W2084140542,OA:A5108489473,3.0,False,https://openalex.org/A5108489473,OA:A5108489473
"REIO TG, 2010, HUMAN RESOURCE DEVELOPMENT REVIEW",https://openalex.org/W2156614374,ORCID:0000-0002-2554-1159,1.0,False,https://openalex.org/A5073910117,ORCID:0000-0002-2554-1159
"REINGEWERTZ Y, 2021, PLOS ONE",https://openalex.org/W3185149922,ORCID:0000-0002-6957-8623,1.0,False,https://openalex.org/A5024985419,ORCID:0000-0002-6957-8623
"TIAN HY, 2025, J COMPETITIVENESS",https://openalex.org/W4410866322,NAME:AKHTAR_SHAMIM,4.0,False,,"NAME:AKHTAR, SHAMIM"
"REINARTZ W, 2004, J MARKETING RES",https://openalex.org/W2127396574,OA:A5108741296,3.0,False,https://openalex.org/A5108741296,OA:A5108741296
"TIAN HY, 2025, J COMPETITIVENESS",https://openalex.org/W4410866322,NAME:ASHRAF_SHEIKH_FARHAN,5.0,False,,"NAME:ASHRAF, SHEIKH FARHAN"
"REIJONEN H, 2015, IND MARKET MANAG",https://openalex.org/W2193347738,ORCID:0000-0003-1810-6893,3.0,False,https://openalex.org/A5089783311,ORCID:0000-0003-1810-6893
"HONG YW, 2024, INT J ENTREP BEHAV R",https://openalex.org/W4385952310,ORCID:0000-0002-9054-2932,1.0,False,https://openalex.org/A5048938003,ORCID:0000-0002-9054-2932
"REIJONEN H, 2012, J SMALL BUS MANAGE",https://openalex.org/W1872783798,ORCID:0000-0001-5908-573X,4.0,False,https://openalex.org/A5067548207,ORCID:0000-0001-5908-573X
"REUSCHKE D, 2022, FUTURES",https://openalex.org/W3009994151,ORCID:0000-0001-6961-1801,1.0,False,https://openalex.org/A5002688257,ORCID:0000-0001-6961-1801
"HONG YW, 2024, INT J ENTREP BEHAV R",https://openalex.org/W4385952310,ORCID:0000-0003-3248-7872,3.0,False,https://openalex.org/A5071379221,ORCID:0000-0003-3248-7872
"RICHART CB, 1997, ENTREPRENEURSHIP THEORY ANDPRACTICE",https://openalex.org/W2337722766,OA:A5010812132,2.0,False,https://openalex.org/A5010812132,OA:A5010812132
"RICHARDSON I, 2008, EDUC TRAIN",https://openalex.org/W2156124153,ORCID:0000-0002-5493-2837,1.0,False,https://openalex.org/A5008455344,ORCID:0000-0002-5493-2837
"RICHARDSON I, 2008, EDUC TRAIN",https://openalex.org/W2156124153,ORCID:0000-0003-2918-9057,2.0,False,https://openalex.org/A5005189023,ORCID:0000-0003-2918-9057
"RICHARD PJ, 2009, J MANAGE",https://openalex.org/W1974451892,OA:A5054645093,1.0,False,https://openalex.org/A5054645093,OA:A5054645093
"HO KLP, 2022, J INNOV KNOWL",https://openalex.org/W4286206434,OA:A5085715451,2.0,False,https://openalex.org/A5085715451,OA:A5085715451
"RICHARD PJ, 2009, J MANAGE",https://openalex.org/W1974451892,OA:A5052375807,3.0,False,https://openalex.org/A5052375807,OA:A5052375807
"ENTSMINGER JS, 2024, J RES MARK ENTREP",https://openalex.org/W4393261323,ORCID:0000-0001-6681-059X,1.0,False,https://openalex.org/A5039025577,ORCID:0000-0001-6681-059X
"RICCIARDI F, 2016, J BUS RES",https://openalex.org/W2396653365,ORCID:0000-0002-0645-7031,1.0,False,https://openalex.org/A5056497259,ORCID:0000-0002-0645-7031
"AMONCAR N, 2020, J RES MARK ENTREP",https://openalex.org/W3091801946,OA:A5065170845,1.0,False,https://openalex.org/A5065170845,OA:A5065170845
"SIGUÉ SP, 2020, J AFR BUS",https://openalex.org/W2947397688,ORCID:0000-0002-4061-0853,1.0,False,https://openalex.org/A5079596315,ORCID:0000-0002-4061-0853
"RHEE M, 2020, INT J INNOV MANAG",https://openalex.org/W3003734183,OA:A5038718885,1.0,False,https://openalex.org/A5038718885,OA:A5038718885
"RHEE M, 2020, INT J INNOV MANAG",https://openalex.org/W3003734183,ORCID:0000-0001-9451-3867,2.0,False,https://openalex.org/A5026970155,ORCID:0000-0001-9451-3867
"REZVANI M, 2013, J BUS ECON MANAG",https://openalex.org/W2073890787,OA:A5007741376,2.0,False,https://openalex.org/A5007741376,OA:A5007741376
"REZVANI M, 2013, J BUS ECON MANAG",https://openalex.org/W2073890787,OA:A5007988854,3.0,False,https://openalex.org/A5007988854,OA:A5007988854
"REVELLE W, 2009, PSYCHOMETRIKA",https://openalex.org/W2027716222,ORCID:0000-0003-4880-9610,1.0,False,https://openalex.org/A5073712639,ORCID:0000-0003-4880-9610
"REVELLE W, 2009, PSYCHOMETRIKA",https://openalex.org/W2027716222,ORCID:0000-0002-2670-6330,2.0,False,https://openalex.org/A5022630565,ORCID:0000-0002-2670-6330
"REZAEI-MOGHADDAM K, 2019, J GLOB ENTREP RES",https://openalex.org/W2992471796,ORCID:0000-0003-2661-453X,1.0,False,https://openalex.org/A5078523186,ORCID:0000-0003-2661-453X
"REZAEI-MOGHADDAM K, 2019, J GLOB ENTREP RES",https://openalex.org/W2992471796,OA:A5015012541,2.0,False,https://openalex.org/A5015012541,OA:A5015012541
"REZAEI-MOGHADDAM K, 2019, J GLOB ENTREP RES",https://openalex.org/W2992471796,ORCID:0000-0002-9568-9247,3.0,False,https://openalex.org/A5043290616,ORCID:0000-0002-9568-9247
"REZAEI J, 2018, MANAG RES REV",https://openalex.org/W2802293428,ORCID:0000-0002-7407-9255,1.0,False,https://openalex.org/A5052272353,ORCID:0000-0002-7407-9255
"REZAEI J, 2018, MANAG RES REV",https://openalex.org/W2802293428,OA:A5060375005,2.0,False,https://openalex.org/A5060375005,OA:A5060375005
"REYT JN, 2015, ACAD MANAGE J",https://openalex.org/W2159339345,OA:A5076028814,1.0,False,https://openalex.org/A5076028814,OA:A5076028814
"REYT JN, 2015, ACAD MANAGE J",https://openalex.org/W2159339345,ORCID:0000-0002-6854-1976,2.0,False,https://openalex.org/A5047828204,ORCID:0000-0002-6854-1976
"SIGUÉ SP, 2020, J AFR BUS",https://openalex.org/W2947397688,OA:A5057186744,2.0,False,https://openalex.org/A5057186744,OA:A5057186744
"REYMEN IMMJ, 2015, STRATEG ENTREP J",https://openalex.org/W2146445104,ORCID:0000-0002-8654-0950,1.0,False,https://openalex.org/A5072076876,ORCID:0000-0002-8654-0950
"REYMEN IMMJ, 2015, STRATEG ENTREP J",https://openalex.org/W2146445104,ORCID:0000-0001-6758-5304,2.0,False,https://openalex.org/A5090583162,ORCID:0000-0001-6758-5304
"YADAV A, 2024, J ORGAN CHANGE MANAG",https://openalex.org/W4402579167,ORCID:0000-0001-7209-3048,4.0,False,https://openalex.org/A5017901086,ORCID:0000-0001-7209-3048
"REYES-GÓMEZ JD, 2025, INT J ENTREP BEHAV R",https://openalex.org/W4390483916,ORCID:0000-0001-5093-8097,1.0,False,https://openalex.org/A5048877483,ORCID:0000-0001-5093-8097
"REYES-GÓMEZ JD, 2025, INT J ENTREP BEHAV R",https://openalex.org/W4390483916,ORCID:0000-0002-4302-3005,2.0,False,https://openalex.org/A5010240537,ORCID:0000-0002-4302-3005
"KHASMAFKAN-NEZAM MH, 2025, SOC RESPONSIB J",https://openalex.org/W4410564293,OA:A5117622947,1.0,False,https://openalex.org/A5117622947,OA:A5117622947
"REY-MARTÍ A, 2015, J BUS RES",https://openalex.org/W1968908260,ORCID:0000-0003-4132-7109,2.0,False,https://openalex.org/A5014545390,ORCID:0000-0003-4132-7109
"REY-MARTÍ A, 2015, J BUS RES",https://openalex.org/W1968908260,ORCID:0000-0002-8759-4176,3.0,False,https://openalex.org/A5039700081,ORCID:0000-0002-8759-4176
"SU ZF, 2011, ASIA PAC J MANAG",https://openalex.org/W1971050897,ORCID:0000-0002-1163-4557,2.0,False,https://openalex.org/A5101527946,ORCID:0000-0002-1163-4557
"SOUSA SD, 2006, BENCHMARKING",https://openalex.org/W1983859340,ORCID:0000-0002-3631-6440,1.0,False,https://openalex.org/A5048724220,ORCID:0000-0002-3631-6440
"SOUSA SD, 2006, BENCHMARKING",https://openalex.org/W1983859340,OA:A5061457191,2.0,False,https://openalex.org/A5061457191,OA:A5061457191
"SOUSA SD, 2006, BENCHMARKING",https://openalex.org/W1983859340,OA:A5104365093,3.0,False,https://openalex.org/A5104365093,OA:A5104365093
"SOLUK J, 2023, TECHNOL FORECAST SOC",https://openalex.org/W4361284539,OA:A5028024937,1.0,False,https://openalex.org/A5028024937,OA:A5028024937
"SOLUK J, 2023, TECHNOL FORECAST SOC",https://openalex.org/W4361284539,ORCID:0000-0002-6669-9673,2.0,False,https://openalex.org/A5074085348,ORCID:0000-0002-6669-9673
"SOLTANIZADEH S, 2016, MANAG RES REV",https://openalex.org/W2520628830,OA:A5035269404,1.0,False,https://openalex.org/A5035269404,OA:A5035269404
"SOLTANIZADEH S, 2016, MANAG RES REV",https://openalex.org/W2520628830,ORCID:0000-0001-7200-6899,2.0,False,https://openalex.org/A5012932181,ORCID:0000-0001-7200-6899
"SOLTANIZADEH S, 2016, MANAG RES REV",https://openalex.org/W2520628830,OA:A5074385830,3.0,False,https://openalex.org/A5074385830,OA:A5074385830
"SOLTANIZADEH S, 2016, MANAG RES REV",https://openalex.org/W2520628830,ORCID:0000-0002-3492-7483,4.0,False,https://openalex.org/A5055407959,ORCID:0000-0002-3492-7483
"SOLTANIAN M, 2016, J SCI TECHNOL POLICY",https://openalex.org/W2487945002,OA:A5050958626,1.0,False,https://openalex.org/A5050958626,OA:A5050958626
"SOLTANIAN M, 2016, J SCI TECHNOL POLICY",https://openalex.org/W2487945002,OA:A5101190909,4.0,False,https://openalex.org/A5101190909,OA:A5101190909
"SOLESVIK MZ, 2017, TECHNOL INNOV MANAG",https://openalex.org/W2605277920,ORCID:0000-0002-6702-4643,1.0,False,https://openalex.org/A5081972213,ORCID:0000-0002-6702-4643
"SOLANO LVL, 2019, FOOD POLICY",https://openalex.org/W2953183156,ORCID:0000-0001-9765-6046,1.0,False,https://openalex.org/A5040205453,ORCID:0000-0001-9765-6046
"SOLANO LVL, 2019, FOOD POLICY",https://openalex.org/W2953183156,ORCID:0000-0001-8052-4346,2.0,False,https://openalex.org/A5064747421,ORCID:0000-0001-8052-4346
"SOLANO LVL, 2019, FOOD POLICY",https://openalex.org/W2953183156,ORCID:0000-0002-8154-5971,3.0,False,https://openalex.org/A5050712090,ORCID:0000-0002-8154-5971
"SOLANO LVL, 2019, FOOD POLICY",https://openalex.org/W2953183156,ORCID:0000-0002-8323-1706,4.0,False,https://openalex.org/A5023784289,ORCID:0000-0002-8323-1706
"SOLAIMANI S, 2022, INT J ENTREP BEHAV R",https://openalex.org/W4285006609,ORCID:0000-0003-3787-5110,1.0,False,https://openalex.org/A5084812164,ORCID:0000-0003-3787-5110
"SOLAIMANI S, 2022, INT J ENTREP BEHAV R",https://openalex.org/W4285006609,ORCID:0000-0001-8871-6334,2.0,False,https://openalex.org/A5060404901,ORCID:0000-0001-8871-6334
"SOLAIMANI S, 2022, INT J ENTREP BEHAV R",https://openalex.org/W4285006609,ORCID:0000-0001-9058-0798,3.0,False,https://openalex.org/A5055916960,ORCID:0000-0001-9058-0798
"SOK P, 2017, J SERV THEOR PRACT",https://openalex.org/W2485548220,ORCID:0000-0001-5392-2656,2.0,False,https://openalex.org/A5055643410,ORCID:0000-0001-5392-2656
"ALSHAGAWI M, 2024, COGENT BUS MANAG",https://openalex.org/W4391970695,ORCID:0000-0001-6267-6733,2.0,False,https://openalex.org/A5043743841,ORCID:0000-0001-6267-6733
"SOININEN J, 2012, MANAG RES REV",https://openalex.org/W1501907215,ORCID:0000-0001-9400-6400,1.0,False,https://openalex.org/A5057543793,ORCID:0000-0001-9400-6400
"SOININEN J, 2012, MANAG RES REV",https://openalex.org/W1501907215,ORCID:0000-0001-6527-6428,3.0,False,https://openalex.org/A5058486722,ORCID:0000-0001-6527-6428
"SOININEN J, 2012, MANAG RES REV",https://openalex.org/W1501907215,ORCID:0000-0001-6528-775X,4.0,False,https://openalex.org/A5020574671,ORCID:0000-0001-6528-775X
"SOGA LR, 2022, J BUS RES",https://openalex.org/W4206144414,OA:A5075001151,1.0,False,https://openalex.org/A5075001151,OA:A5075001151
"SOGA LR, 2022, J BUS RES",https://openalex.org/W4206144414,OA:A5088994878,2.0,False,https://openalex.org/A5088994878,OA:A5088994878
"SOGA LR, 2022, J BUS RES",https://openalex.org/W4206144414,OA:A5016330140,4.0,False,https://openalex.org/A5016330140,OA:A5016330140
"BACHMANN JT, 2021, IND MARKET MANAG",https://openalex.org/W3108411484,OA:A5080052319,1.0,False,https://openalex.org/A5080052319,OA:A5080052319
"SOEGOTO ES, 2018, EUROPEAN RESEARCH STUDIES JOURNAL",https://openalex.org/W3144124298,OA:A5087106056,1.0,False,https://openalex.org/A5087106056,OA:A5087106056
"SOBHAN N, 2024, J ENTREP EMERG ECON",https://openalex.org/W4384376902,OA:A5061251207,1.0,False,https://openalex.org/A5061251207,OA:A5061251207
"SOBHAN N, 2024, J ENTREP EMERG ECON",https://openalex.org/W4384376902,ORCID:0000-0003-1765-7888,2.0,False,https://openalex.org/A5078490037,ORCID:0000-0003-1765-7888
"SOBEL ME, 1982, SOCIOLOGICAL METHODO",https://openalex.org/W1976876708,OA:A5059328219,1.0,False,https://openalex.org/A5059328219,OA:A5059328219
"SOBAR A, 2021, RESEARCH HORIZON",https://openalex.org/W3213541748,OA:A5010259405,1.0,False,https://openalex.org/A5010259405,OA:A5010259405
"SOBAR A, 2021, RESEARCH HORIZON",https://openalex.org/W3213541748,ORCID:0000-0003-0166-5744,2.0,False,https://openalex.org/A5083681863,ORCID:0000-0003-0166-5744
"SOBAR A, 2021, RESEARCH HORIZON",https://openalex.org/W3213541748,OA:A5043255387,3.0,False,https://openalex.org/A5043255387,OA:A5043255387
"SOBAR A, 2021, RESEARCH HORIZON",https://openalex.org/W3213541748,ORCID:0000-0002-0716-2139,4.0,False,https://openalex.org/A5079797252,ORCID:0000-0002-0716-2139
"SOBAR A, 2021, RESEARCH HORIZON",https://openalex.org/W3213541748,ORCID:0000-0002-1452-2091,5.0,False,https://openalex.org/A5016930993,ORCID:0000-0002-1452-2091
"SOANA MG, 2011, J BUS ETHICS",https://openalex.org/W3124440244,ORCID:0000-0002-7186-7782,1.0,False,https://openalex.org/A5038990428,ORCID:0000-0002-7186-7782
"SNOW CC, 1980, ADMIN SCI QUART",https://openalex.org/W2016294741,OA:A5037527352,2.0,False,https://openalex.org/A5037527352,OA:A5037527352
"SMOLKA KM, 2018, ENTREP THEORY PRACT",https://openalex.org/W4240731773,ORCID:0000-0002-9956-5815,1.0,False,https://openalex.org/A5035653013,ORCID:0000-0002-9956-5815
"SMOLKA KM, 2018, ENTREP THEORY PRACT",https://openalex.org/W4240731773,ORCID:0000-0002-9594-3575,4.0,False,https://openalex.org/A5033944016,ORCID:0000-0002-9594-3575
"SMITH TM, 1999, J OPER MANAG",https://openalex.org/W2048530443,ORCID:0000-0001-6428-8777,1.0,False,https://openalex.org/A5032336172,ORCID:0000-0001-6428-8777
"SMITH TM, 1999, J OPER MANAG",https://openalex.org/W2048530443,OA:A5000836427,2.0,False,https://openalex.org/A5000836427,OA:A5000836427
"BACHMANN JT, 2021, IND MARKET MANAG",https://openalex.org/W3108411484,OA:A5086079608,2.0,False,https://openalex.org/A5086079608,OA:A5086079608
"SMITH L, 2016, TOURISM MANAGE",https://openalex.org/W2343678131,OA:A5071970861,2.0,False,https://openalex.org/A5071970861,OA:A5071970861
"SMITH L, 2016, TOURISM MANAGE",https://openalex.org/W2343678131,OA:A5028837287,3.0,False,https://openalex.org/A5028837287,OA:A5028837287
"AL-TATE ADS, 2022, J ASIAN FINANC ECON",,ORCID:0000-0002-6309-8346,1.0,True,,ORCID:0000-0002-6309-8346
"SMITH KG, 1994, ADMIN SCI QUART",https://openalex.org/W1540798360,OA:A5053182510,2.0,False,https://openalex.org/A5053182510,OA:A5053182510
"SMITH KG, 1994, ADMIN SCI QUART",https://openalex.org/W1540798360,OA:A5010641020,3.0,False,https://openalex.org/A5010641020,OA:A5010641020
"SMITH KG, 1994, ADMIN SCI QUART",https://openalex.org/W1540798360,OA:A5002922463,4.0,False,https://openalex.org/A5002922463,OA:A5002922463
"SONAR H, 2023, BUS STRATEGY DEV",https://openalex.org/W4384341080,ORCID:0000-0001-9114-7785,1.0,False,https://openalex.org/A5053411621,ORCID:0000-0001-9114-7785
"SONAR H, 2023, BUS STRATEGY DEV",https://openalex.org/W4384341080,ORCID:0000-0002-6823-3279,2.0,False,https://openalex.org/A5027275957,ORCID:0000-0002-6823-3279
"SONAR H, 2023, BUS STRATEGY DEV",https://openalex.org/W4384341080,ORCID:0000-0002-4705-1038,3.0,False,https://openalex.org/A5022272418,ORCID:0000-0002-4705-1038
"SONAR H, 2023, BUS STRATEGY DEV",https://openalex.org/W4384341080,ORCID:0009-0001-1846-1062,4.0,False,https://openalex.org/A5092471933,ORCID:0009-0001-1846-1062
"AL-TATE ADS, 2022, J ASIAN FINANC ECON",,NAME:ALSTEDE_YAM_B_A_HUSSEIN,2.0,False,,NAME:ALSTEDE|YBAH
"SONG S, 2022, J PROD BRAND MANAG",https://openalex.org/W4220821328,ORCID:0000-0003-4424-4173,1.0,False,https://openalex.org/A5035535239,ORCID:0000-0003-4424-4173
"SONG S, 2022, J PROD BRAND MANAG",https://openalex.org/W4220821328,ORCID:0000-0003-3788-6135,2.0,False,https://openalex.org/A5100709929,ORCID:0000-0003-3788-6135
"SOULLIER G, 2021, DEV POLICY REV",https://openalex.org/W2965195468,ORCID:0000-0003-1988-7994,1.0,False,https://openalex.org/A5039469742,ORCID:0000-0003-1988-7994
"SOULLIER G, 2021, DEV POLICY REV",https://openalex.org/W2965195468,ORCID:0000-0003-2916-6496,2.0,False,https://openalex.org/A5083970053,ORCID:0000-0003-2916-6496
"SOUITARIS V, 2007, J BUS VENTURING",https://openalex.org/W2159477114,OA:A5042482166,2.0,False,https://openalex.org/A5042482166,OA:A5042482166
"SOUITARIS V, 2007, J BUS VENTURING",https://openalex.org/W2159477114,OA:A5111427911,3.0,False,https://openalex.org/A5111427911,OA:A5111427911
"SOUDER WE, 1997, J PROD INNOVAT MANAG",https://openalex.org/W2072796491,OA:A5109332154,1.0,False,https://openalex.org/A5109332154,OA:A5109332154
"SARI D, 2023, COGENT BUS MANAG",https://openalex.org/W4361195783,ORCID:0000-0002-2984-3605,1.0,False,https://openalex.org/A5021306802,ORCID:0000-0002-2984-3605
"SOUCHON AL, 2016, INT MARKET REV",https://openalex.org/W2321094496,ORCID:0000-0002-5903-3611,3.0,False,https://openalex.org/A5034101507,ORCID:0000-0002-5903-3611
"SOUCHON AL, 2016, INT MARKET REV",https://openalex.org/W2321094496,ORCID:0000-0002-2701-7852,4.0,False,https://openalex.org/A5052138497,ORCID:0000-0002-2701-7852
"SOUCHON AL, 2016, INT MARKET REV",https://openalex.org/W2321094496,ORCID:0000-0001-9438-8314,5.0,False,https://openalex.org/A5009427486,ORCID:0000-0001-9438-8314
"SOUCHON AL, 2012, INT MARKET REV",https://openalex.org/W1983544874,OA:A5080077663,2.0,False,https://openalex.org/A5080077663,OA:A5080077663
"SOUCHON AL, 2012, INT MARKET REV",https://openalex.org/W1983544874,OA:A5006289644,3.0,False,https://openalex.org/A5006289644,OA:A5006289644
"SOTO-SIMEONE A, 2020, INT J MANAG REV",https://openalex.org/W3026868657,ORCID:0000-0003-1036-437X,1.0,False,https://openalex.org/A5059832239,ORCID:0000-0003-1036-437X
"SOTO-SIMEONE A, 2020, INT J MANAG REV",https://openalex.org/W3026868657,ORCID:0000-0002-6674-4585,3.0,False,https://openalex.org/A5061557902,ORCID:0000-0002-6674-4585
"SOSNA M, 2010, LONG RANGE PLANN",https://openalex.org/W2009466416,OA:A5067136984,1.0,False,https://openalex.org/A5067136984,OA:A5067136984
"SOSNA M, 2010, LONG RANGE PLANN",https://openalex.org/W2009466416,OA:A5091066817,2.0,False,https://openalex.org/A5091066817,OA:A5091066817
"SOSNA M, 2010, LONG RANGE PLANN",https://openalex.org/W2009466416,ORCID:0000-0003-3425-8280,3.0,False,https://openalex.org/A5037593345,ORCID:0000-0003-3425-8280
"SOSIK JJ, 2009, GROUP ORGAN MANAGE",https://openalex.org/W1997422591,ORCID:0000-0002-1483-5362,1.0,False,https://openalex.org/A5025833876,ORCID:0000-0002-1483-5362
"SOSIK JJ, 2009, GROUP ORGAN MANAGE",https://openalex.org/W1997422591,ORCID:0000-0003-4555-3613,2.0,False,https://openalex.org/A5024097517,ORCID:0000-0003-4555-3613
"SORENSON O, 2003, J EVOL ECON",https://openalex.org/W4232341708,ORCID:0000-0002-0599-6738,1.0,False,https://openalex.org/A5065077550,ORCID:0000-0002-0599-6738
"SONG R, 2018, J ACAD MARKET SCI",https://openalex.org/W2602180091,ORCID:0000-0002-5007-2489,1.0,False,https://openalex.org/A5038802549,ORCID:0000-0002-5007-2489
"SONG R, 2018, J ACAD MARKET SCI",https://openalex.org/W2602180091,ORCID:0000-0002-4883-0498,2.0,False,https://openalex.org/A5012103972,ORCID:0000-0002-4883-0498
"SARI D, 2023, COGENT BUS MANAG",https://openalex.org/W4361195783,OA:A5027826050,2.0,False,https://openalex.org/A5027826050,OA:A5027826050
"SONG H, 2017, INT J OPER PROD MAN",https://openalex.org/W2748527620,ORCID:0000-0001-6680-1271,1.0,False,https://openalex.org/A5004608004,ORCID:0000-0001-6680-1271
"SONG H, 2017, INT J OPER PROD MAN",https://openalex.org/W2748527620,OA:A5012436451,2.0,False,https://openalex.org/A5012436451,OA:A5012436451
"SARI D, 2023, COGENT BUS MANAG",https://openalex.org/W4361195783,OA:A5036637733,4.0,False,https://openalex.org/A5036637733,OA:A5036637733
"SONG H, 2017, INT J OPER PROD MAN",https://openalex.org/W2748527620,ORCID:0000-0002-5817-2695,4.0,False,https://openalex.org/A5004709181,ORCID:0000-0002-5817-2695
"SONG M, 2007, J ACAD MARKET SCI",https://openalex.org/W2027571382,OA:A5054002388,3.0,False,https://openalex.org/A5054002388,OA:A5054002388
"SONG M, 2006, IND MARKET MANAG",https://openalex.org/W2169394416,OA:A5077359921,2.0,False,https://openalex.org/A5077359921,OA:A5077359921
"ROBLEDO S, 2025, J RES MARK ENTREP",https://openalex.org/W4408655771,OA:A5116716064,2.0,False,https://openalex.org/A5116716064,OA:A5116716064
"SONG L, 2017, INT ENTREP MANAG J",https://openalex.org/W2576083765,ORCID:0000-0003-0393-010X,1.0,False,https://openalex.org/A5026246030,ORCID:0000-0003-0393-010X
"SONG JH, 2012, HUM RESOUR DEV Q",https://openalex.org/W1972136450,ORCID:0000-0003-2784-2358,1.0,False,https://openalex.org/A5044144289,ORCID:0000-0003-2784-2358
"SONG JH, 2012, HUM RESOUR DEV Q",https://openalex.org/W1972136450,OA:A5042673700,2.0,False,https://openalex.org/A5042673700,OA:A5042673700
"SONG JH, 2012, HUM RESOUR DEV Q",https://openalex.org/W1972136450,ORCID:0000-0001-5655-9354,3.0,False,https://openalex.org/A5019413246,ORCID:0000-0001-5655-9354
"SONG JH, 2012, HUM RESOUR DEV Q",https://openalex.org/W1972136450,ORCID:0000-0002-0734-5533,4.0,False,https://openalex.org/A5023346984,ORCID:0000-0002-0734-5533
"ROBLEDO S, 2025, J RES MARK ENTREP",https://openalex.org/W4408655771,OA:A5116716065,3.0,False,https://openalex.org/A5116716065,OA:A5116716065
"SMITH DA, 2008, J BUS RES",https://openalex.org/W1999191477,OA:A5081902109,1.0,False,https://openalex.org/A5081902109,OA:A5081902109
"SMITH DA, 2008, J BUS RES",https://openalex.org/W1999191477,ORCID:0000-0002-7438-6319,2.0,False,https://openalex.org/A5013890034,ORCID:0000-0002-7438-6319
"SINKOVICS N, 2013, INT MARKET REV",https://openalex.org/W2058468447,ORCID:0000-0002-5143-6870,1.0,False,https://openalex.org/A5028757718,ORCID:0000-0002-5143-6870
"NUVRIASARI A, 2022, QUAL-ACCESS SUCCESS",https://openalex.org/W4285106036,OA:A5058483411,1.0,False,https://openalex.org/A5058483411,OA:A5058483411
"NUVRIASARI A, 2022, QUAL-ACCESS SUCCESS",https://openalex.org/W4285106036,OA:A5103890197,3.0,False,https://openalex.org/A5103890197,OA:A5103890197
"NUVRIASARI A, 2022, QUAL-ACCESS SUCCESS",https://openalex.org/W4285106036,OA:A5110283895,4.0,False,https://openalex.org/A5110283895,OA:A5110283895
"KHASMAFKAN-NEZAM MH, 2025, VINE J INF KNOWL MAN",https://openalex.org/W4390227864,OA:A5093583488,1.0,False,https://openalex.org/A5093583488,OA:A5093583488
"SIU WS, 2004, ENTREP REGION DEV",https://openalex.org/W2114887010,ORCID:0000-0003-1688-9281,2.0,False,https://openalex.org/A5101685261,ORCID:0000-0003-1688-9281
